# PRISM-R: child population aged 10 to 17 by ethnic group
# The denominator behind the rates published elsewhere in PRISM-R.
# PRISM-R, an open tool for analysis of remand disproportionality in
# the youth justice system of England and Wales. Oxon Advisory.
# https://prism-r.howpreventionworks.com
# Contains public sector information licensed under the Open Government
# Licence v3.0. Source and reference period are given per row.
# A blank value with a disclosure_status of suppressed or
# source_suppressed is a cell withheld under disclosure control; it is
# not a zero and must not be treated as one.
geo_id,ethnicity,age,sex,population,source,reference_period,disclosure_status
E09000026,Black,,female,606,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Black,,female,623,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Black,,male,363,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Black,,male,617,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Black,,male,741,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Mixed,,female,329,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Mixed,,female,496,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Mixed,,female,431,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Mixed,,male,349,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Mixed,,male,517,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Mixed,,male,450,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Other,,female,222,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Other,,female,292,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Other,,female,333,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Other,,male,227,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Other,,male,331,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Other,,male,404,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,White,,female,902,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,White,,female,1377,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,White,,female,1237,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,White,,male,988,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,White,,male,1445,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,White,,male,1319,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Asian,,female,259,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Asian,,female,354,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Asian,,female,310,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Asian,,male,254,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Asian,,male,361,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Asian,,male,311,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Black,,female,55,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Black,,female,85,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Black,,female,87,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Black,,male,49,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Black,,male,84,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Black,,male,87,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Mixed,,female,306,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Mixed,,female,404,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Mixed,,female,367,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Mixed,,male,342,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Mixed,,male,481,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Mixed,,male,363,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Other,,female,80,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Other,,female,137,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Other,,female,105,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Other,,male,89,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Other,,male,123,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,Other,,male,97,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,White,,female,1950,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,White,,female,2824,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,White,,female,2502,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,White,,male,2112,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,White,,male,2881,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000027,White,,male,2626,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Asian,,female,274,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Asian,,female,411,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Asian,,female,392,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Asian,,male,273,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Asian,,male,468,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Asian,,male,404,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Black,,female,1228,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Black,,female,2033,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Black,,female,2007,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Black,,male,1321,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Black,,male,2026,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Black,,male,2001,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Mixed,,female,491,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Mixed,,female,584,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Mixed,,female,469,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Mixed,,male,439,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Mixed,,male,592,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Mixed,,male,567,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Other,,female,173,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Other,,female,360,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Other,,female,377,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Other,,male,209,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Other,,male,348,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,Other,,male,378,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,White,,female,1021,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,White,,female,1371,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,White,,female,1251,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,White,,male,1136,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,White,,male,1463,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000028,White,,male,1240,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Asian,,female,650,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Asian,,female,938,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Asian,,female,734,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Asian,,male,703,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Asian,,male,1014,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Asian,,male,822,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Black,,female,203,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Black,,female,326,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Black,,female,305,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Black,,male,202,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Black,,male,316,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Black,,male,326,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Mixed,,female,322,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Mixed,,female,398,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Mixed,,female,367,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Mixed,,male,307,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Mixed,,male,425,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Mixed,,male,329,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Other,,female,115,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Other,,female,152,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Other,,female,153,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Other,,male,107,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Other,,male,148,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,Other,,male,165,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,White,,female,1600,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,White,,female,2243,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,White,,female,2165,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,White,,male,1761,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,White,,male,2438,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000029,White,,male,2274,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Asian,,female,2241,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Asian,,female,3360,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Asian,,female,3427,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Asian,,male,2356,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Asian,,male,3448,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Asian,,male,3439,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Black,,female,364,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Black,,female,527,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Black,,female,503,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Black,,male,378,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Black,,male,546,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Black,,male,562,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Mixed,,female,227,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Mixed,,female,344,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Mixed,,female,270,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Mixed,,male,259,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Mixed,,male,343,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Mixed,,male,272,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Other,,female,123,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Other,,female,212,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Other,,female,182,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Other,,male,138,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Other,,male,210,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,Other,,male,201,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,White,,female,492,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,White,,female,686,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,White,,female,627,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,White,,male,508,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,White,,male,630,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000030,White,,male,568,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Asian,,female,907,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Asian,,female,1336,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Asian,,female,1250,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Asian,,male,913,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Asian,,male,1395,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Asian,,male,1383,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Black,,female,601,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Black,,female,882,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Black,,female,1011,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Black,,male,591,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Black,,male,1005,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Black,,male,1153,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Mixed,,female,411,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Mixed,,female,577,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Mixed,,female,476,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Mixed,,male,418,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Mixed,,male,549,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Mixed,,male,448,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Other,,female,217,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Other,,female,370,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Other,,female,359,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Other,,male,247,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Other,,male,367,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,Other,,male,374,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,White,,female,1271,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,White,,female,1616,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,White,,female,1490,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000031,White,,male,1267,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
